bus0,carrier,p_nom_opt
FR1 0,H2 Fuel Cell,5.256872231679768e-09
FR1 0,H2 turbine,2.1586676377357002e-08
FR1 0,photocatalysis,5.219768603521559e-09
FR1 1,H2 Electrolysis,0.09966017077094166
FR1 1,H2 Fuel Cell,4.8033329411001805e-09
FR1 1,H2 turbine,1.8573390928645315e-08
FR1 1,photocatalysis,1.618796102787587e-08
FR1 10,H2 Electrolysis,0.012725862299156003
FR1 10,H2 Fuel Cell,5.2798272756592786e-09
FR1 10,H2 turbine,2.1546882247072546e-08
FR1 10,photocatalysis,5.0394198311861925e-09
FR1 11,H2 Electrolysis,0.029080262714090442
FR1 11,H2 Fuel Cell,4.869149987204354e-09
FR1 11,H2 turbine,1.8569735269189852e-08
FR1 11,photocatalysis,1.3458149114698004e-08
FR1 12,H2 Electrolysis,0.0030424795406878784
FR1 12,H2 Fuel Cell,5.1313835130413126e-09
FR1 12,H2 turbine,1.997679240142449e-08
FR1 12,photocatalysis,5.824375579074302e-09
FR1 13,H2 Electrolysis,7.41118508620086e-08
FR1 13,H2 Fuel Cell,5.134033666080386e-09
FR1 13,H2 turbine,1.8739808270195456e-08
FR1 13,photocatalysis,7.241456197818518e-09
FR1 14,H2 Electrolysis,0.02747996041333853
FR1 14,H2 Fuel Cell,4.931849526784991e-09
FR1 14,H2 turbine,2.029785056266225e-08
FR1 14,photocatalysis,5.8725272457808335e-09
FR1 15,H2 Electrolysis,0.12425047639018448
FR1 15,H2 Fuel Cell,4.915446097442656e-09
FR1 15,H2 turbine,2.0379030013874386e-08
FR1 15,photocatalysis,5.54975230775048e-09
FR1 16,H2 Electrolysis,0.006125248412510498
FR1 16,H2 Fuel Cell,5.389056892105262e-09
FR1 16,H2 turbine,2.3463952407923727e-08
FR1 16,photocatalysis,4.994071552036084e-09
FR1 17,H2 Electrolysis,5.010323799401527e-08
FR1 17,H2 Fuel Cell,5.154626083010327e-09
FR1 17,H2 turbine,1.9177233090445366e-08
FR1 17,photocatalysis,6.09016682025804e-09
FR1 18,H2 Electrolysis,0.03290919549909364
FR1 18,H2 Fuel Cell,5.179869405551051e-09
FR1 18,H2 turbine,2.1016617448292594e-08
FR1 18,photocatalysis,5.337460754797118e-09
FR1 19,H2 Electrolysis,0.060571006837800694
FR1 19,H2 Fuel Cell,4.75899693949416e-09
FR1 19,H2 turbine,1.8565636481922498e-08
FR1 19,photocatalysis,9.622412443014915e-09
FR1 2,H2 Electrolysis,1.1881756547716114e-07
FR1 2,H2 Fuel Cell,5.097042289639468e-09
FR1 2,H2 turbine,1.8774268599066132e-08
FR1 2,photocatalysis,6.1974116474439024e-09
FR1 20,H2 Electrolysis,2.0756085570113344e-08
FR1 20,H2 Fuel Cell,5.4564086479919386e-09
FR1 20,H2 turbine,2.2110401952759804e-08
FR1 20,photocatalysis,5.474286031719491e-09
FR1 21,H2 Electrolysis,0.000297966744440413
FR1 21,H2 Fuel Cell,4.795130728805055e-09
FR1 21,H2 turbine,1.855591420314668e-08
FR1 21,photocatalysis,6.548312992384047e-09
FR1 3,H2 Electrolysis,0.013044307735367106
FR1 3,H2 Fuel Cell,4.953386944469751e-09
FR1 3,H2 turbine,2.1494337087190602e-08
FR1 3,photocatalysis,6.8582294417797144e-09
FR1 4,H2 Electrolysis,1.052262693426042e-07
FR1 4,H2 Fuel Cell,4.92256942517476e-09
FR1 4,H2 turbine,1.952435249468619e-08
FR1 4,photocatalysis,6.236323337637063e-09
