bus0,carrier,p_nom_opt
IT1 3,H2 turbine,1.9830763685464306e-08
IT1 3,photocatalysis,1.0823296085400377e-08
IT1 4,H2 Electrolysis,0.004149557118595618
IT1 4,H2 Fuel Cell,5.34867950436423e-09
IT1 4,H2 turbine,1.915804260957495e-08
IT1 4,photocatalysis,1.3905044050232462e-08
IT1 5,H2 Electrolysis,9.984671000967006e-08
IT1 5,H2 Fuel Cell,6.213847603717564e-09
IT1 5,H2 turbine,1.9671860646412652e-08
IT1 5,photocatalysis,6.59027325414853e-09
IT1 6,H2 Electrolysis,8.739106850325486e-08
IT1 6,H2 Fuel Cell,6.479467469749569e-09
IT1 6,H2 turbine,1.9952212682642216e-08
IT1 6,photocatalysis,7.20530253041216e-09
IT1 7,H2 Electrolysis,0.055621313195839336
IT1 7,H2 Fuel Cell,5.380224616684645e-09
IT1 7,H2 turbine,1.9805530227085372e-08
IT1 7,photocatalysis,1.4616338366654623e-08
IT1 8,H2 Electrolysis,0.049322832804295565
IT1 8,H2 Fuel Cell,5.71655183891353e-09
IT1 8,H2 turbine,1.813919535133559e-08
IT1 8,photocatalysis,1.0429071758071978e-08
IT1 9,H2 Electrolysis,0.0006704854810130034
IT1 9,H2 Fuel Cell,6.1595471677880375e-09
IT1 9,H2 turbine,1.964931391490315e-08
IT1 9,photocatalysis,7.343403104875817e-09
IT3 0,H2 Electrolysis,0.00820847504779636
IT3 0,H2 Fuel Cell,4.651706356315342e-09
IT3 0,H2 turbine,1.814219861955612e-08
IT3 0,photocatalysis,1.3345290083152996e-08
LT6 0,H2 Electrolysis,0.007822343730314507
LT6 0,H2 Fuel Cell,6.59880318545654e-09
LT6 0,H2 turbine,3.366450734551831e-08
LT6 0,photocatalysis,4.613017259025772e-09
LU1 0,H2 Electrolysis,3.347218389134752e-08
LU1 0,H2 Fuel Cell,6.711908563903647e-09
LU1 0,H2 turbine,4.285483390056634e-08
LU1 0,photocatalysis,5.0337473424336634e-09
LV6 0,H2 Electrolysis,0.030496867710959677
LV6 0,H2 Fuel Cell,6.187024505295651e-09
LV6 0,H2 turbine,2.861090969314017e-08
LV6 0,photocatalysis,3.8259044865488736e-09
ME1 0,H2 Electrolysis,0.00015346246503703873
ME1 0,H2 Fuel Cell,5.589696671704712e-09
ME1 0,H2 turbine,1.8069481183670617e-08
ME1 0,photocatalysis,7.439252251685738e-09
MK1 0,H2 Electrolysis,0.0009336855171636825
MK1 0,H2 Fuel Cell,5.298892334703657e-09
MK1 0,H2 turbine,1.808967861287706e-08
MK1 0,photocatalysis,9.672717986041277e-09
NL1 0,H2 Electrolysis,0.19912754586360798
NL1 0,H2 Fuel Cell,6.3850820156753425e-09
NL1 0,H2 turbine,5.739157930608487e-08
NL1 0,photocatalysis,4.9048674914039365e-09
NL1 1,H2 Electrolysis,0.03361114167581144
NL1 1,H2 Fuel Cell,5.920985393661102e-09
NL1 1,H2 turbine,3.667361131748219e-08
NL1 1,photocatalysis,4.668143345236433e-09
NL1 2,H2 Electrolysis,0.0420636868265138
NL1 2,H2 Fuel Cell,6.561624664980386e-09
NL1 2,H2 turbine,5.558575522075576e-08
NL1 2,photocatalysis,4.907692874998867e-09
NL1 3,H2 Electrolysis,7.803121515668904e-08
NL1 3,H2 Fuel Cell,6.758322774560114e-09
NL1 3,H2 turbine,5.093450554918685e-08
NL1 3,photocatalysis,4.7901917965999925e-09
NL1 4,H2 Electrolysis,0.1580085384197904
NL1 4,H2 Fuel Cell,6.3265415022577775e-09
NL1 4,H2 turbine,4.758883521233022e-08
NL1 4,photocatalysis,4.732698688765416e-09
NO2 0,H2 Electrolysis,0.02505008376582361
NO2 0,H2 Fuel Cell,5.081957683964828e-09
NO2 0,H2 turbine,2.1762184675742152e-08
NO2 0,photocatalysis,4.195862626312182e-09
NO2 1,H2 Electrolysis,0.0025063006933691142
NO2 1,H2 Fuel Cell,4.693620555336483e-09
NO2 1,H2 turbine,1.8092525086418632e-08
NO2 2,H2 Electrolysis,0.0100216099845309
NO2 2,H2 Fuel Cell,4.741561817443894e-09
NO2 2,H2 turbine,1.9085937376027333e-08
NO2 2,photocatalysis,2.8649828679293783e-09
NO2 3,H2 Electrolysis,0.03593160541291059
NO2 3,H2 Fuel Cell,5.0106553758819705e-09
NO2 3,H2 turbine,2.1840386129033604e-08
NO2 3,photocatalysis,3.4593400301481883e-09
NO2 4,H2 Electrolysis,8.422364807620442e-09
NO2 4,H2 Fuel Cell,4.548616829958937e-09
NO2 4,H2 turbine,1.8083981755375117e-08
NO2 4,photocatalysis,3.0475704388785668e-09
NO2 5,H2 Electrolysis,0.024835654652578764
NO2 5,H2 Fuel Cell,4.6907239268383995e-09
NO2 5,H2 turbine,1.808996780998759e-08
NO2 5,photocatalysis,3.002507531358996e-09
PL1 0,H2 Electrolysis,8.721337602282119e-08
PL1 0,H2 Fuel Cell,8.289743653147631e-09
PL1 0,H2 turbine,4.9323716740610524e-08
PL1 0,photocatalysis,3.3020453273484534e-09
PL1 1,H2 Electrolysis,0.03741757691086084
PL1 1,H2 Fuel Cell,8.181866053508336e-09
PL1 1,H2 turbine,4.883742626558109e-08
PL1 1,photocatalysis,3.621389300560056e-09
PL1 2,H2 Electrolysis,0.051255622868144564
PL1 2,H2 Fuel Cell,8.202570796486886e-09
PL1 2,H2 turbine,4.95374541395539e-08
PL1 2,photocatalysis,4.573068588318413e-09
PL1 3,H2 Electrolysis,0.022975332099027086
PL1 3,H2 Fuel Cell,8.620108173983494e-09
PL1 3,H2 turbine,4.9656618345988074e-08
PL1 3,photocatalysis,3.3257201375456494e-09
PL1 4,H2 Electrolysis,0.034068858060675514
PL1 4,H2 Fuel Cell,8.199099056728445e-09
PL1 4,H2 turbine,4.917360693220396e-08
