bus0,carrier,p_nom_opt
GB0 10,H2 Fuel Cell,3.421886015492467e-09
GB0 10,H2 turbine,1.2311257782044508e-08
GB0 10,photocatalysis,4.316114150636085e-09
GB0 11,H2 Electrolysis,0.06832584563047882
GB0 11,H2 Fuel Cell,3.3367944346690347e-09
GB0 11,H2 turbine,1.230568871061153e-08
GB0 11,photocatalysis,4.183507222585866e-09
GB0 12,H2 Electrolysis,0.11184252613051882
GB0 12,H2 Fuel Cell,3.395739448499559e-09
GB0 12,H2 turbine,1.2307346151706933e-08
GB0 12,photocatalysis,3.775374251231516e-09
GB0 13,H2 Electrolysis,0.08748525829679715
GB0 13,H2 Fuel Cell,3.224810567907796e-09
GB0 13,H2 turbine,1.2304398292375747e-08
GB0 13,photocatalysis,3.432610791448393e-09
GB0 14,H2 Electrolysis,9.161815472366044e-08
GB0 14,H2 Fuel Cell,3.4295577900616727e-09
GB0 14,H2 turbine,1.2306005396496804e-08
GB0 14,photocatalysis,4.057952088118145e-09
GB0 2,H2 Electrolysis,0.04011092382090018
GB0 2,H2 Fuel Cell,3.367889091729889e-09
GB0 2,H2 turbine,1.2308880458200709e-08
GB0 2,photocatalysis,3.474864456758531e-09
GB0 3,H2 Electrolysis,0.04225121286834495
GB0 3,H2 Fuel Cell,3.411752735854507e-09
GB0 3,H2 turbine,1.2304216668266258e-08
GB0 3,photocatalysis,3.887734494734777e-09
GB0 4,H2 Electrolysis,0.056118289679441775
GB0 4,H2 Fuel Cell,3.458614497932172e-09
GB0 4,H2 turbine,1.2312243079584509e-08
GB0 4,photocatalysis,4.1722650311940415e-09
GB0 5,H2 Electrolysis,0.05280146667808328
GB0 5,H2 Fuel Cell,3.415902998184479e-09
GB0 5,H2 turbine,1.2306449174083398e-08
GB0 5,photocatalysis,3.939376018834994e-09
GB0 6,H2 Electrolysis,0.14876787910344158
GB0 6,H2 Fuel Cell,3.3208288457496417e-09
GB0 6,H2 turbine,1.230614022530276e-08
GB0 6,photocatalysis,4.532846711333159e-09
GB0 7,H2 Electrolysis,0.05925626019235706
GB0 7,H2 Fuel Cell,3.3901683082690297e-09
GB0 7,H2 turbine,1.2302512030722389e-08
GB0 7,photocatalysis,4.384331850886483e-09
GB0 8,H2 Electrolysis,0.11076365004355848
GB0 8,H2 Fuel Cell,3.332761000173009e-09
GB0 8,H2 turbine,1.2307575988876797e-08
GB0 8,photocatalysis,3.4899690920045175e-09
GB0 9,H2 Electrolysis,0.03225661002580213
GB0 9,H2 Fuel Cell,3.3690627453253687e-09
GB0 9,H2 turbine,1.2306855800844126e-08
GB0 9,photocatalysis,3.995347370702387e-09
GB5 0,H2 Electrolysis,0.05134607366885618
GB5 0,H2 Fuel Cell,3.329392075136589e-09
GB5 0,H2 turbine,1.3098704352697624e-08
GB5 0,photocatalysis,3.686246242361246e-09
GR1 0,H2 Electrolysis,0.030012800516744237
GR1 0,H2 Fuel Cell,3.4391118319596267e-09
GR1 0,H2 turbine,1.3100508171798608e-08
GR1 0,photocatalysis,0.01992989464629622
GR1 1,H2 Electrolysis,0.02188432677725277
GR1 1,H2 Fuel Cell,3.4842133090815404e-09
GR1 1,H2 turbine,1.2310515318991267e-08
GR1 1,photocatalysis,1.6103290990550893e-08
HR1 0,H2 Electrolysis,2.1857612777161247e-08
HR1 0,H2 Fuel Cell,3.6563467127224426e-09
HR1 0,H2 turbine,1.2319676512883232e-08
HR1 0,photocatalysis,5.966653218790535e-09
HU1 0,H2 Electrolysis,1.9695358724203883e-08
HU1 0,H2 Fuel Cell,3.7282769809638355e-09
HU1 0,H2 turbine,1.2326838262711131e-08
HU1 0,photocatalysis,3.154824472558351e-09
IE5 0,H2 Electrolysis,0.11385855614517472
IE5 0,H2 Fuel Cell,3.339303308075645e-09
IE5 0,H2 turbine,1.3097511719056091e-08
IE5 0,photocatalysis,3.957471524367796e-09
IT1 0,H2 Electrolysis,0.0121696615356206
IT1 0,H2 Fuel Cell,3.4477971468546233e-09
IT1 0,H2 turbine,1.2308502849697777e-08
IT1 0,photocatalysis,3.368205771139596e-08
IT1 1,H2 Electrolysis,1.830000833735894e-08
IT1 1,H2 Fuel Cell,3.7129099620388922e-09
IT1 1,H2 turbine,1.2313272819946023e-08
IT1 1,photocatalysis,6.5050611901677704e-09
IT1 10,H2 Electrolysis,5.195472021978176e-07
IT1 10,H2 Fuel Cell,3.747376040956399e-09
IT1 10,H2 turbine,1.2329032984374732e-08
IT1 10,photocatalysis,7.918938814554956e-09
IT1 11,H2 Electrolysis,0.048261819849789944
IT1 11,H2 Fuel Cell,3.4553822752328208e-09
IT1 11,H2 turbine,1.2306103544713646e-08
IT1 11,photocatalysis,5.103433334061283e-08
IT1 12,H2 Electrolysis,1.6227944556895652e-08
IT1 12,H2 Fuel Cell,3.668382843756778e-09
IT1 12,H2 turbine,1.232035988548846e-08
IT1 12,photocatalysis,7.79731955896959e-09
IT1 13,H2 Electrolysis,1.7210617205721792e-08
IT1 13,H2 Fuel Cell,3.895055571877188e-09
IT1 13,H2 turbine,1.2332241464606383e-08
IT1 13,photocatalysis,6.750775258497412e-09
IT1 2,H2 Electrolysis,1.7312725139601494e-08
IT1 2,H2 Fuel Cell,3.818050994861059e-09
IT1 2,H2 turbine,1.2324013816076041e-08
IT1 2,photocatalysis,7.050819091530933e-09
IT1 3,H2 Electrolysis,0.0026547188168918275
IT1 3,H2 Fuel Cell,3.7006051419384853e-09
IT1 3,H2 turbine,1.2332510218193002e-08
IT1 3,photocatalysis,9.996954946814818e-09
IT1 4,H2 Electrolysis,0.004461089105023571
IT1 4,H2 Fuel Cell,3.5650667469023134e-09
IT1 4,H2 turbine,1.2312130278827166e-08
IT1 4,photocatalysis,1.6545589855011534e-08
IT1 5,H2 Electrolysis,2.0697498265211644e-08
IT1 5,H2 Fuel Cell,3.6358476712852155e-09
IT1 5,H2 turbine,1.2287953005833369e-08
IT1 5,photocatalysis,5.782781833129644e-09
IT1 6,H2 Electrolysis,1.9925355174163264e-08
IT1 6,H2 Fuel Cell,3.812910209040878e-09
IT1 6,H2 turbine,1.2302293411717944e-08
IT1 6,photocatalysis,6.391038533211655e-09
IT1 7,H2 Electrolysis,0.039964835799728815
IT1 7,H2 Fuel Cell,3.6120523348142383e-09
